border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border
border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border
border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border
border,border,border,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,border,border,border
border,border,border,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,border,border,border
border,border,border,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,border,border,border
border,border,border,solid,solid,solid,empty,empty,empty,ladder,empty,empty,empty,empty,empty,empty,empty,empty,empty,ladder,empty,empty,empty,empty,empty,empty,ladder,empty,empty,empty,empty,empty,empty,empty,empty,empty,ladder,empty,empty,empty,solid,solid,solid,border,border,border
border,border,border,solid,solid,solid,empty,empty,empty,ladder,empty,empty,empty,empty,empty,empty,empty,empty,empty,ladder,empty,empty,empty,empty,empty,empty,ladder,empty,empty,empty,empty,empty,empty,empty,empty,empty,ladder,empty,empty,empty,solid,solid,solid,border,border,border
border,border,border,solid,solid,solid,empty,empty,empty,ladder,empty,empty,empty,empty,empty,empty,empty,empty,empty,ladder,empty,empty,empty,empty,empty,empty,ladder,empty,empty,empty,empty,empty,empty,empty,empty,empty,ladder,empty,empty,empty,solid,solid,solid,border,border,border
border,border,border,solid,solid,solid,empty,empty,empty,ladder,empty,empty,empty,empty,empty,empty,empty,empty,empty,ladder,empty,empty,start,empty,empty,empty,ladder,empty,empty,empty,empty,empty,empty,empty,empty,empty,ladder,empty,empty,empty,solid,solid,solid,border,border,border
border,border,border,solid,solid,solid,empty,empty,empty,ladder,empty,empty,empty,empty,empty,empty,empty,empty,empty,ladder,solid,solid,solid,solid,solid,solid,ladder,empty,empty,empty,empty,empty,empty,empty,empty,empty,ladder,empty,empty,empty,solid,solid,solid,border,border,border
border,border,border,solid,solid,solid,empty,empty,empty,ladder,empty,empty,empty,empty,empty,empty,empty,empty,empty,ladder,solid,solid,solid,solid,solid,solid,ladder,empty,empty,empty,empty,empty,empty,empty,empty,empty,ladder,empty,empty,empty,solid,solid,solid,border,border,border
border,border,border,solid,solid,solid,empty,empty,empty,ladder,empty,empty,empty,empty,empty,empty,empty,empty,empty,ladder,empty,empty,empty,empty,empty,empty,ladder,empty,empty,empty,empty,empty,empty,empty,empty,empty,ladder,empty,empty,empty,solid,solid,solid,border,border,border
border,border,border,solid,solid,solid,empty,empty,empty,ladder,empty,empty,empty,empty,empty,empty,empty,empty,empty,ladder,empty,empty,empty,empty,empty,empty,ladder,empty,empty,empty,empty,empty,empty,empty,empty,empty,ladder,empty,empty,empty,solid,solid,solid,border,border,border
border,border,border,solid,solid,solid,solid,solid,solid,ladder,solid,solid,solid,solid,solid,solid,solid,empty,empty,ladder,empty,solid,solid,solid,solid,empty,ladder,empty,empty,solid,solid,solid,solid,solid,solid,solid,ladder,solid,solid,solid,solid,solid,solid,border,border,border
border,border,border,solid,solid,solid,solid,solid,solid,ladder,solid,solid,solid,solid,solid,solid,solid,solid,empty,ladder,empty,empty,empty,empty,empty,empty,ladder,empty,solid,solid,solid,solid,solid,solid,solid,solid,ladder,solid,solid,solid,solid,solid,solid,border,border,border
border,border,border,solid,solid,solid,solid,solid,solid,ladder,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,empty,ladder,ladder,empty,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,ladder,solid,solid,solid,solid,solid,solid,border,border,border
border,border,border,solid,solid,solid,solid,solid,solid,ladder,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,ladder,ladder,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,ladder,solid,solid,solid,solid,solid,solid,border,border,border
border,border,border,solid,solid,solid,empty,empty,empty,ladder,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,ladder,ladder,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,ladder,empty,empty,empty,solid,solid,solid,border,border,border
