border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border
border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border
border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border,border
border,border,border,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,border,border,border
border,border,border,solid,solid,solid,solid,solid,solid,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,solid,solid,solid,solid,solid,border,border,border
border,border,border,solid,solid,solid,solid,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,start,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,solid,solid,solid,solid,border,border,border
border,border,border,solid,solid,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,ladder,ladder,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,solid,solid,border,border,border
border,border,border,solid,solid,crate,crate,crate,crate,crate,crate,crate,crate,crate,crate,crate,crate,crate,crate,crate,crate,crate,ladder,ladder,crate,crate,crate,crate,crate,crate,crate,crate,crate,crate,crate,crate,crate,crate,crate,crate,crate,solid,solid,border,border,border
border,border,border,solid,solid,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,ladder,ladder,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,solid,solid,border,border,border
border,border,border,solid,solid,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,ladder,ladder,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,solid,solid,border,border,border
border,border,border,solid,solid,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,ladder,ladder,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,solid,solid,border,border,border
border,border,border,solid,solid,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,ladder,ladder,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,solid,solid,border,border,border
border,border,border,solid,solid,empty,empty,empty,empty,empty,solid,solid,empty,solid,empty,empty,solid,empty,solid,solid,empty,empty,ladder,ladder,empty,solid,solid,empty,solid,empty,empty,solid,empty,solid,solid,empty,empty,empty,empty,empty,empty,solid,solid,border,border,border
border,border,border,solid,solid,empty,empty,empty,empty,empty,solid,empty,empty,solid,solid,empty,solid,empty,solid,crate,solid,empty,ladder,ladder,empty,solid,empty,empty,solid,solid,empty,solid,empty,solid,crate,solid,empty,empty,empty,empty,empty,solid,solid,border,border,border
border,border,border,solid,solid,empty,empty,empty,empty,empty,solid,solid,empty,solid,empty,solid,solid,empty,solid,empty,solid,empty,ladder,ladder,empty,solid,solid,empty,solid,empty,solid,solid,empty,solid,empty,solid,empty,empty,empty,empty,empty,solid,solid,border,border,border
border,border,border,solid,solid,empty,empty,empty,empty,empty,solid,empty,empty,solid,empty,empty,solid,empty,solid,empty,solid,empty,ladder,ladder,empty,solid,empty,empty,solid,empty,empty,solid,empty,solid,empty,solid,empty,empty,empty,empty,empty,solid,solid,border,border,border
border,border,border,solid,solid,empty,empty,empty,empty,empty,solid,solid,empty,solid,empty,empty,solid,empty,solid,solid,empty,empty,ladder,ladder,empty,solid,solid,empty,solid,empty,empty,solid,empty,solid,solid,empty,empty,empty,empty,empty,empty,solid,solid,border,border,border
border,border,border,solid,solid,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,ladder,ladder,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,solid,solid,border,border,border
border,border,border,solid,solid,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,ladder,ladder,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,solid,solid,border,border,border
